BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2024 16:11:43:703 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,initial,mean-incum,mean-oat,mean-almond,mean-soy
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,23,130,341,132,397,18.4107917849628,2.70893441178897,51481698.5400002,2300000,485.385422063329,454.513561783634,459.465511949154,458.451294203882
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,29,151,343,154,352,16.3534942885902,2.4005468978303,62107691.4099945,2300000,429.973385750893,407.119740018999,400.651020884346,407.415563345762
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,7,728,102,48,122,30.7873366103227,4.56550044843399,18779717.2899996,2300000,1110.75530469532,415.024601051792,409.754124538308,414.562459714575
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,31,78,401,106,415,16.1297511534883,2.3613481569248,65524738.439996,2300000,419.877168510643,407.883297144084,390.599036327737,406.347738017536
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,17,372,252,126,250,19.1197860813274,2.80741403503549,40020233.3900023,2300000,493.342270577883,485.244658925958,482.419259301578,488.747151194582
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,30,123,360,151,366,16.5273587059193,2.4255371074723,63774663.2199964,2300000,432.765258340246,415.177596882348,407.077389912319,411.951564865087
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,24,117,372,131,380,18.427136171848,2.70985467444559,53340397.9499988,2300000,485.58401485119,459.883396106653,459.276385332011,453.955613710146
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,32,80,388,113,419,16.1715149533061,2.37149356980984,67155645.2099961,2300000,422.452775882155,406.771472732996,396.342395127845,405.340126257003
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,31,132,375,161,332,16.128124235678,2.36771734807681,65396789.1499967,2300000,424.482139024839,403.385537844137,395.790935641286,398.467317489738
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,8,656,144,50,150,24.9220722366538,3.67169281630862,21083909.2699995,2300000,737.718873077014,526.607671121743,518.345232067018,521.520203734225
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,25,106,375,114,405,18.0139690941685,2.64956941115417,55157762.7999982,2300000,474.602989171521,446.209047879857,448.71394470587,447.838868242751
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,18,341,270,119,270,18.5065708189531,2.71555477590893,41914056.2500026,2300000,474.191584287023,475.393821023194,469.128068257338,475.109386432443
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,33,82,410,107,401,16.0470576733148,2.34966238537372,68775925.4599992,2300000,416.634411358699,408.763877506008,391.456507407757,403.425453727536
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,32,112,365,139,384,16.1964753661229,2.37497961865309,67026650.0599967,2300000,424.155955002888,403.707686221614,394.30671644803,407.690552327467
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,26,108,380,128,384,17.5324405650117,2.58039822819516,56929134.9499976,2300000,461.879515372361,434.218448080918,439.598397558567,435.675788988154
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,19,310,276,145,269,19.0003336723474,2.79094450354589,43866399.1600015,2300000,485.528754435058,489.480073048837,488.537641193881,488.796441322226
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,9,515,209,84,192,22.1984520700187,3.25782124011031,23363588.8999997,2300000,566.204052801681,574.517380110104,567.736433787615,571.2217633006
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,33,122,376,133,369,16.0835894816993,2.36172347615972,68643716.8400005,2300000,423.788425919158,401.125672290463,394.759995362896,397.392686427483
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,27,105,363,119,413,17.9280466608696,2.63649019328134,58740843.4699945,2300000,470.847115275843,443.808637988147,447.206090814937,449.846675921073
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,34,82,389,115,414,15.7021624036049,2.2991463316163,70363556.3199938,2300000,406.723310654512,398.916622565335,383.600591067009,398.390335713144
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,1,967,9,12,12,43.1151773381567,6.45280547793647,4613683.8,2300000,2000,100,100,100
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,34,106,348,153,393,15.6774810824208,2.3025172452912,70223651.589995,2300000,411.696945944755,388.657448454002,386.102094759284,393.478260841959
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,20,287,317,131,265,18.8013795888341,2.75705145768624,45789184.3799981,2300000,481.294385799661,484.814230304673,474.649059552303,482.027544343362
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,35,81,385,104,430,15.4814803224688,2.26614000483429,71929157.3799938,2300000,400.525907350567,394.030456607529,377.742201385151,393.302494656753
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,28,95,358,138,409,16.8161080562025,2.47354826043831,60438455.1799968,2300000,442.800432582142,417.837534752693,419.861254588296,417.112488076868
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,10,497,166,88,249,21.7121786752857,3.18947561762001,25581134.6500003,2300000,559.723034186627,551.122756661273,550.815646543104,555.884312608997
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,35,119,363,148,370,15.5705472062409,2.28482389879088,71784884.4499953,2300000,410.978393457488,387.716885530134,378.535953462369,384.001627550009
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,29,96,367,134,403,16.3384236828245,2.40022857108592,62082933.319994,2300000,430.395822924775,406.808803774466,402.765134138859,404.5083791619
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,36,81,380,107,432,15.5627347891517,2.2807200366611,73501388.389988,2300000,404.607788757735,392.205607960244,381.031450379867,394.386162902155
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,21,291,279,125,305,18.9377521447278,2.78065974392197,47723465.080001,2300000,487.394214837161,480.633819570473,479.036009675107,487.21665591726
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,11,477,219,68,236,21.8265663584386,3.2015087160656,27805073.6900012,2300000,562.665613725596,564.599727659777,549.171238236273,547.502460378355
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,2,912,35,22,31,41.8327130701842,6.25461960390024,6957900.69999998,2300000,1850.87072503072,165.073076731726,163.91637599244,164.356722245113
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,36,113,346,135,406,15.6208577870249,2.29244902749868,73356024.1999891,2300000,410.413976941599,387.671507799666,381.616203002218,391.438062256517
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,30,97,376,130,397,16.5096537329788,2.42544340267705,63747952.7999959,2300000,433.725201985329,412.518222649119,408.778279354226,409.997776011325
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,37,84,409,106,401,15.04457964435,2.20287207453716,75022942.9399875,2300000,389.633264098692,383.599999997396,368.098455561482,380.222830342429
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,1,977,8,8,7,43.2257107132394,6.46986040477844,4611523.2,2300000,2000,100,100,100
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,22,222,295,144,339,18.6630668167575,2.73873079046691,49636025.4900005,2300000,477.524051312227,483.303645571312,475.50468226754,476.228030848921
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,38,77,393,94,436,14.9536559834725,2.1895702201774,76535510.9399861,2300000,386.948945129449,377.805488542453,365.004255964681,382.809310363418
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,37,104,400,141,355,15.0851825888391,2.21373262242227,74872463.0799888,2300000,396.931293269988,378.841465223126,369.325246984838,371.340874522047
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,31,83,387,137,393,16.0798521844313,2.36232737034699,65369334.0999962,2300000,422.595816029085,402.178928985408,398.160393276039,398.446161709468
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,1,970,12,11,7,43.1206273282257,6.45347757672347,4613683.8,2300000,2000,100,100,100
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,12,463,212,85,240,20.7722850785442,3.05381894503976,29934680.32,2300000,534.196877250882,533.647344716375,534.682101490534,527.080306542209
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,39,76,424,100,400,14.9461207713028,2.18891046227911,78047097.7899839,2300000,387.415269489092,381.807368583338,366.397128662669,375.967083264902
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,38,120,356,126,398,15.0755418689111,2.21321807386448,76383941.2499875,2300000,398.179365459599,369.792884169155,366.058303747548,377.447616623699
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,23,243,294,135,328,18.3068410365856,2.68707459632395,51493235.9600008,2300000,475.734344070186,465.99685879394,457.340865017257,458.138402118617
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,3,871,45,37,47,40.2913648176938,6.01979374654642,9329213.89999991,2300000,1738.34104904529,209.919075717141,212.499070801753,210.554004435814
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,2,930,12,30,28,42.0113913599844,6.28294557071923,6951342.19999998,2300000,1864.92142524203,157.591461078992,158.390089891597,158.916023787382
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,32,92,365,132,411,16.1678432709268,2.37447171236412,66998211.7099962,2300000,424.806788291806,401.937014620275,398.228981640999,403.90482544692
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,39,112,365,133,390,15.0206446792732,2.20562252053701,77894451.0999851,2300000,395.512545787623,372.795568195775,368.27039773738,373.931338279223
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,40,75,409,86,430,14.3945912735849,2.10620714829359,79502543.9999801,2300000,371.933104027279,365.505190790161,349.944849937125,368.063065245434
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,13,411,232,85,272,20.4838096211053,3.00848211235872,32037496.5099998,2300000,524.148372157572,529.781432879052,526.061452831742,522.824932131635
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,24,209,333,135,323,18.2396160967411,2.67697735772032,53351590.4199994,2300000,470.883759661568,467.328609924289,459.433866969075,460.708223445067
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,2,922,37,20,21,42.0308586250121,6.28502195361367,6953205.09999998,2300000,1865.87542634899,158.2575238552,157.135691625734,158.25265817008
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,41,77,405,100,418,14.4674891620712,2.120301331925,80968381.8599799,2300000,374.623374381504,366.498249061035,356.545119135628,368.171117421834
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,14,418,233,99,250,20.128158070092,2.95586496353698,34103879.6700014,2300000,514.93048952419,522.579604846776,517.083311224181,511.789754404853
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,3,863,47,42,48,40.3024514613136,6.01747096644586,9322844.59999991,2300000,1736.91773268995,214.441124542451,209.134198314041,211.009344453558
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,40,119,348,135,398,14.4025939416811,2.11311088247515,79341059.6499811,2300000,378.850587436325,357.14989551694,350.354570072588,360.253496974147
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,25,200,307,153,340,17.9031108973771,2.63126296698284,55168866.7699988,2300000,466.50022749912,449.910294048286,449.930450594249,450.935377858345
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,33,91,389,126,394,16.0415884058676,2.35495158304266,68614443.3899999,2300000,421.128989256867,402.397452215617,395.04847809818,397.656760429337
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,4,834,62,47,57,38.9969417897388,5.8205441735343,11695578.6200001,2300000,1653.01296376063,238.38002883571,237.360646855026,237.611080548631
10,8,5,0.6,8,0,0.4,8,-1,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,26,166,349,132,353,17.4897146736482,2.56603886811149,56939616.5899982,2300000,455.122374549243,443.304317005724,433.739867499673,438.58326094536
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,42,72,383,91,454,14.1369770979898,2.07095131958875,82399366.2599737,2300000,365.845521481679,355.18815646336,346.011148247921,363.939573807039
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,41,110,357,136,397,14.5887911176553,2.1386618284584,80806204.069981,2300000,382.985835973142,365.098023362487,353.754019051146,363.306541613224
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,15,412,235,92,261,19.8940965963375,2.91851131717842,36141551.4000029,2300000,508.817467301041,513.872579348287,505.110985417761,509.870697932911
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,34,87,383,131,399,15.6501741923927,2.2983976210544,70194508.4699943,2300000,409.96136898638,390.737985573602,387.226032857692,392.139692582326
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,5,813,73,45,69,36.5748204006652,5.44939116968267,14074258.7600002,2300000,1486.20377842755,298.056442911572,296.189468829204,298.230449831673
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,27,169,292,149,390,17.9290372842779,2.63793731930686,58751441.729995,2300000,471.669090090877,444.02302595169,448.755004693595,447.378019263838
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,3,904,40,20,36,41.0982849052319,6.14253480788198,9308716.34999992,2300000,1797.61130564208,184.105563639371,185.551090250666,188.243290467881
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,43,71,391,101,437,13.9347641701033,2.04074400776037,83811141.4599727,2300000,360.097290515106,354.822669947402,342.217839505781,354.637400031711
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,4,850,40,42,68,39.1108100510153,5.83723536365358,11690759.2400001,2300000,1659.59537530066,236.275583609355,234.788933071815,237.254748018167
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,42,109,364,134,393,14.2034110597236,2.08187313205676,82232830.3799743,2300000,372.603875864405,355.275584237119,344.103627250117,354.643222648359
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,16,378,258,107,257,19.5209093517116,2.86547233954639,38146726.9200036,2300000,498.132958121402,505.82715518654,500.2929170076,500.922489684457
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,44,76,386,95,443,13.8538816884739,2.02711747206814,85212367.5199783,2300000,357.661678813919,349.906375948202,336.490713150753,357.167292087125
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,28,140,375,131,354,16.8025532916381,2.46579351839545,60449079.0299974,2300000,439.159898672257,428.025533994158,416.521332156481,413.930535177104
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,35,92,357,132,419,15.4677160002289,2.27030458065337,71753884.2399946,2300000,405.22766714386,385.147652859612,380.056783642983,388.943666353546
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,6,738,110,63,89,34.1281894296762,5.07679252684564,16439430.5100001,2300000,1328.55233548855,345.497990812604,344.266131783908,346.855291914943
9,8,5,0.6,8,0,0.4,8,-1,0.8,0.9,1,1,1,1,1,1,45,73,402,79,446,13.4990067239245,1.97373220816791,86578917.0399828,2300000,347.24478898255,342.538715085683,327.158629704907,349.607386226859
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,43,112,371,111,406,14.0175943203874,2.0549362738439,83640429.0399734,2300000,367.954230383157,349.225789198347,339.403677684576,351.014962733919
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,5,825,49,46,80,37.3552410866727,5.56881347138719,14063987.7200002,2300000,1540.54645386474,280.238481304418,276.847019267599,275.596525563247
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,29,149,307,139,405,16.3219217813666,2.40247070816771,62094120.8199946,2300000,431.429303301703,399.934124456355,406.703943715979,406.974418525963
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,17,359,248,96,297,19.1069288215124,2.80406567973537,40101366.1300023,2300000,489.893942143594,488.319635517136,483.875105981638,492.550526357632
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,36,84,410,110,396,15.5525856343508,2.28069569385875,73323051.2699884,2300000,406.088276909788,392.530235136933,381.775491516199,388.773026437079
10,8,5,0.6,8,0,0.4,8,-1,1,0.9,1,1,1,1,1,1,1,968,14,10,8,43.1382310343537,6.45620596471448,4613323.7,2300000,2000,100,100,100
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,7,684,125,74,117,30.4369536959141,4.51421079609418,18783897.2799996,2300000,1090.49827775775,416.146485355687,415.914937184587,421.907069701977
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,30,154,365,142,339,16.534008060092,2.42913881381236,63760596.6799965,2300000,435.220766325803,418.415338574105,410.583445816793,402.2563092833
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,4,886,40,34,40,39.7233770875131,5.93351903377094,11665196.53,2300000,1706.17555135087,215.688568820915,217.776441267028,216.839618561186
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,44,104,388,120,388,13.8982696282674,2.03814917375371,85039687.7199797,2300000,363.974577782971,348.753279324053,339.460371747904,347.070451145074
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,37,90,370,128,412,14.9858836054231,2.20160009665522,74837352.7999881,2300000,392.39491538267,372.715564525959,371.768299868216,377.422750223155
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,18,275,364,93,268,18.5085663804199,2.71675797881026,42001305.8200026,2300000,472.936442960821,482.416689099121,474.505941024278,470.08061691578
11,8,5,0.6,8,0,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,31,141,337,123,399,16.0628528208024,2.35915884690926,65381701.0999969,2300000,420.960754807869,398.911904631803,396.769179475956,404.462581084373
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,8,605,161,76,158,24.8717864863832,3.66464598212077,21080866.2399995,2300000,737.207389535784,521.809863905075,515.638731641,522.31297491814
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,6,789,95,35,81,34.8223371014546,5.18066257734059,16429292.9700001,2300000,1373.85100285063,334.887720176066,327.865093682775,328.701433290531
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,38,81,413,114,392,14.9456504595036,2.19274627370904,76346465.6399868,2300000,390.33075936696,376.166433554928,368.245509403117,374.370137674995
19,8,5,0.6,8,0.4,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,45,107,373,115,405,13.5408084975712,1.98555881843779,86401401.6099846,2300000,354.851359468626,335.911933235717,328.840318393812,342.110278901845
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,19,259,330,105,306,19.0632866851414,2.80452742246952,43950092.1400015,2300000,492.812438554812,477.862831263128,487.346915333468,490.764134848592
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,32,130,364,156,350,16.122331680043,2.3714901551919,67010299.7699969,2300000,424.396252984875,404.433763623831,404.006104626315,395.762548764979
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,5,835,77,30,58,37.706669371448,5.6219380876346,14031950.5400002,2300000,1565.96220356375,268.533080862603,264.772062249048,267.4866633246
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,39,78,381,123,418,14.9127640190542,2.18956968393898,77855584.3399844,2300000,388.773371281076,370.294011974714,369.219059939216,380.832256804994
10,8,5,0.6,8,0,0.4,8,-1,1,0.9,1,1,1,1,1,1,2,939,23,20,18,42.222346757305,6.31524834300942,6948900.79999998,2300000,1880.60124250546,150.987195139747,151.581912915137,152.406749439658
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,20,196,360,90,354,18.8012037836871,2.76231998178177,45873318.6599982,2300000,483.896806364981,479.061693899444,479.189793279586,481.07822645599
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,33,121,329,154,396,16.0441034711551,2.3567902408302,68625714.2900008,2300000,422.06209300104,396.249455564296,394.609907631824,402.493063802841
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,9,408,202,123,267,21.9487439060588,3.22065530322643,23355181.2199998,2300000,551.899986925667,574.810985360658,570.755249905072,576.848757808603
11,8,5,0.6,8,0,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,1,975,12,4,9,43.1763837802983,6.462011916059,4612603.5,2300000,2000,100,100,100
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,21,176,353,96,375,18.9948745320778,2.79680271320506,47807306.1200009,2300000,495.567790110295,475.923711333632,485.047161527095,477.448797028981
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,40,77,388,121,414,14.3070035456173,2.09859082242784,79300975.7099804,2300000,373.034140996833,359.616302013553,352.169649907872,360.571277081742
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,7,744,98,40,118,31.1404740263545,4.6237875149236,18778006.1399996,2300000,1137.10123603297,401.659814874913,404.743888135557,405.208230956557
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,34,124,368,123,385,15.7095362362216,2.30436925512552,70204560.2499954,2300000,412.860541620134,393.920179971401,383.191237830211,388.874000578255
5,8,5,0.6,8,0,0,10,-1,0.8,0.9,1,1,1,1,1,1,10,464,216,104,216,21.6397606123481,3.17647319514319,25560839.7600004,2300000,558.869095983309,558.215617693289,547.003081875457,541.570744447946
8,8,5,0.6,8,0,0,10,-0.6,1,0.9,1,1,1,1,1,1,6,780,74,46,100,34.8393902142249,5.18860495153044,16393349.16,2300000,1379.04403425192,324.303356285298,329.096363905026,328.954865557754
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,22,130,371,101,398,18.8157266569599,2.7678022043058,49721701.8700004,2300000,490.110650928487,475.088591705015,477.995199545065,471.201307821433
10,8,5,0.6,8,0,0.4,8,-1,1,0.9,1,1,1,1,1,1,3,911,44,12,33,41.2654295014083,6.16682341830368,9300611.19999994,2300000,1809.60636601755,181.44274734655,179.225600595221,181.435686040684
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,41,85,363,144,408,14.4666873046419,2.1222091895054,80763439.0699802,2300000,376.936738501919,363.581156736973,356.682618945725,365.262845815384
17,8,5,0.6,8,0.4,0,8,-1,0.8,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,35,111,346,151,392,15.468436839068,2.27402226206127,71764715.7699957,2300000,406.96449020173,382.577196119261,383.703269953395,386.910563725614
2,8,5,0.6,8,0,0,8,-1,1,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2300000,2000,100,100,100
3,8,5,0.6,8,0,0,8,-0.6,0.8,0.9,1,1,1,1,1,1,42,83,390,109,418,14.1034802096514,2.06458361353537,82186962.3099735,2300000,365.939977238906,357.349130790674,342.753506463581,357.480625506838
16,8,5,0.6,8,0,0.4,10,-0.6,1,0.9,1,1,1,1,1,1,23,127,382,97,394,18.3818381958141,2.70470536215915,51585079.9300007,2300000,481.836574775884,461.900280446899,464.423148102764,455.218056674452
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,36,114,337,142,407,15.633044430678,2.29434954751068,73334773.4199896,2300000,411.786119192817,388.81146153825,381.349682909552,388.11038635938
13,8,5,0.6,8,0,0.4,10,-1,0.8,0.9,1,1,1,1,1,1,8,662,147,44,147,25.1771426318876,3.71323595602003,21084678.6799995,2300000,755.315021717454,521.028429077243,516.623057073786,513.706032131518
11,8,5,0.6,8,0,0.4,8,-0.6,0.8,0.9,1,1,1,1,1,1,2,931,29,21,19,42.1021686744052,6.29743048749226,6950465.99999998,2300000,1872.07995932743,154.812019784972,156.08325951952,154.887261368077
20,8,5,0.6,8,0.4,0,8,-0.6,1,0.9,1,1,1,1,1,1,37,115,341,147,397,15.0613531049806,2.21169594821837,74849932.0199894,2300000,396.483762926417,374.67550674529,369.84001711545,374.159313212843
