BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 13:28:51:278 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,memory-lifetime,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,115,40,157,688,22.9040704251676,592.044092293403,23330898.8499997,574.035781396322,556.669790483285,474.943994781124,670.54336333927
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,7,734,113,50,103,30.6417050458808,894.011016470677,18758208.8099996,1102.52388126501,415.152395722715,416.165903755265,417.02075925701
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,35,66,198,79,657,15.9399413433957,392.728425274658,71841295.7299974,391.535361726102,398.627463361032,289.864431772096,480.02339314077
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,9,152,41,134,673,22.9492740460303,593.016270522725,23338295.9699997,575.423974137052,560.604844416881,474.831186024044,668.136975422024
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,10,206,259,501,34,21.7775023130965,636.273458810307,25553812.7600003,587.583797437324,491.651393350124,588.32613241983,553.131736792722
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,126,691,139,44,23.002203429719,593.75095608471,23393683.5399997,572.312536667998,671.228945635503,476.023281800071,558.319545896429
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,6,750,92,40,118,34.2084177621558,1009.22775971729,16426685.1600001,1333.97118164244,344.711943026207,342.885386031707,343.716259299647
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,9,115,53,148,684,22.99555439495,593.119296713728,23310229.3799997,578.40443425498,558.796938913435,470.183021325448,668.713225506138
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,10,203,49,482,266,21.6962736853916,633.06435825831,25584262.6200003,577.717907307292,552.800250451801,592.719005722138,499.534546518771
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,6,770,87,55,88,34.5518038556547,1018.11206870361,16409934.8800001,1355.54176320459,338.845870708239,330.890636673278,338.115419413897
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,36,67,91,540,302,15.2198973165287,436.576503666427,73409280.8899925,396.217932224104,389.301099076888,409.159740208789,373.30638849022
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,10,203,48,446,303,21.8474299855017,628.500756500163,25563684.9400003,578.9598704092,555.591092375173,576.821597456145,514.016409759484
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,8,367,573,9,51,24.9279642266692,688.241963559274,21062208.8699995,719.101890020292,594.46286595244,492.403384220997,498.031919806271
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,6,771,114,39,76,35.1161719129032,1039.17412622926,16376730.3700001,1397.11912533352,323.10446649154,319.615791846283,318.639286328658
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,37,69,241,71,619,15.4419054835526,382.272161895762,74925164.5799922,378.991860019154,390.086448949914,286.020666520905,460.784714510029
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,168,319,468,45,21.6595737864485,626.415811198186,25618890.6000002,572.421257248472,511.572589467457,585.018803892721,556.194409391351
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,11,233,644,82,41,22.6009698476812,582.568374309841,27775427.8000013,568.316993468504,640.418094306134,457.212783102204,555.667169123158
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,209,49,466,276,21.8891807364249,634.202632351792,25552208.7200003,586.515373873797,556.135340408761,580.304774906171,498.354380811271
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,11,224,57,96,623,22.482224549918,579.765880008128,27807347.5700012,565.588119322782,556.356086892372,458.779526881508,642.361216903339
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,10,181,53,511,255,21.7599504095403,635.069060403117,25528770.6600003,583.073392342489,556.050224097907,589.197736429996,490.219927129607
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,11,269,49,53,629,22.5696844437487,580.83257774579,27786494.6800012,570.003107222232,555.779343317788,454.087601922578,642.939687537402
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,38,65,96,592,247,14.5316556287394,423.601627855315,76433427.2999911,380.141904506081,368.15383399034,406.349246261428,353.617735242151
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,239,582,113,66,22.5270704409508,586.180904059665,27843252.5200012,567.962412029956,629.956299160105,468.756082085531,557.687126724408
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,12,124,38,597,241,20.1586449767994,593.885563668805,29926319.9100003,514.819612248948,537.262165167253,598.553426800587,489.190025783213
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,7,709,115,61,115,30.6434643284043,892.538272986152,18753581.1699996,1103.84856021203,415.197909575004,410.133597703851,414.466222509113
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,12,149,227,588,36,20.1257898320364,596.333792869968,29910058.1600003,520.524560162208,478.323413338684,599.485106201577,536.29728029753
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,39,67,209,71,653,15.3650317147848,377.570195267415,77940532.3199888,375.349340752812,386.883273421056,279.747592631822,465.124813194309
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,9,135,240,572,53,21.594552694385,645.261944513401,23341718.5099997,566.517679835628,513.420987619111,645.66789301389,553.903079531373
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,7,701,118,58,123,30.3666451687085,886.566676194979,18771212.0099996,1087.57311603588,420.962588689906,421.283246921096,414.707898353115
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,12,134,50,549,267,20.3495958695232,596.496382829338,29950434.2000003,523.304634294123,537.356093339638,590.773358520001,491.652543846237
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,11,225,58,53,664,22.6889535793529,578.230976910826,27750324.4200013,572.910573417914,557.891216278535,441.315024479782,649.436945823769
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,7,726,115,46,113,31.0805937410544,909.560405493182,18718561.5799996,1136.33640959024,396.005423523687,403.204955306038,406.284421580031
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,227,56,50,667,22.5953845552046,577.136744905895,27774926.0600013,568.000111311295,557.269902600502,446.803644920387,650.643681167816
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,40,64,88,555,293,14.0570156994506,401.304567718172,79393513.119985,362.670975096402,361.688740014176,377.606016688114,351.015068201307
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,41,68,195,63,674,14.982937849284,364.745045768532,80858130.4299846,364.985426073805,376.716377075029,265.075363821502,457.840143029665
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,42,64,91,511,334,13.9258508060478,392.939457949233,82291940.779979,357.58285309048,356.491515941521,364.24294286713,355.493038100869
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,10,193,638,121,48,22.6425357452742,586.55351230599,25557591.0200003,575.434504605861,634.085374385147,457.02546699816,549.327164010834
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,12,112,45,579,264,20.2274660751417,594.982960084965,29913505.1500004,518.887946927822,536.09452068785,594.686353658263,488.910268726064
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,13,195,73,115,617,21.2717109452739,543.854047438169,32060044.1100001,528.863283401888,533.734036527088,430.589293639673,616.42329643135
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,13,192,67,166,575,21.1498399643673,545.041071671627,32034420.95,525.500656823394,534.3856366504,440.123218712451,608.091527813756
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,8,347,608,3,42,25.277133541657,700.661455909738,21015392.7999995,745.761519837231,584.159593828291,482.367938579325,484.542167755154
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,12,131,212,609,48,20.0944134616665,595.55572838255,29983290.8600002,516.528401947525,483.957381594946,603.531409320889,536.021147136639
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,8,317,39,592,52,24.1602282848776,722.622449753368,21050563.0399995,724.583652421825,491.572182501396,589.540905586783,491.285129489996
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,43,67,184,55,694,14.4221211564788,349.608373543294,83703585.2299782,349.407403665184,364.469558383606,253.971464221738,443.79602372947
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,1,976,8,3,13,43.2293424576374,1306.53086445655,4611523.2,2000,100,100,100
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,12,104,53,598,245,20.2307551484242,597.536874771353,29887776.8800004,521.301012416184,538.659177110571,597.776695728118,479.715574745126
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,8,334,48,6,612,25.0529908275297,692.840088548527,21067862.7599995,736.158971004103,486.987477840864,482.46703905207,591.037262102959
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,13,187,602,150,61,21.2159956947325,547.919588211984,32013815.89,528.014507987565,603.726207529171,440.282993805007,531.734020678259
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,44,64,94,512,330,13.5944873140315,384.78396725976,85104697.9899835,349.530181289599,348.391963088354,358.099869403096,345.090746218951
4,8,0.6,8,0,0,8,-0.6,1,0.9,5,1,1,1,1,1,1,45,71,210,51,668,13.8993702305443,337.479306557739,86468245.9699885,336.195704652705,350.262883366786,247.117236186814,429.972155793695
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,2,941,23,16,20,42.2609984346554,1273.64645620987,6945739.19999998,1883.39309458981,150.670695690784,149.644355814729,150.507853904679
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,13,164,616,160,60,21.170925836094,545.524281482823,32090171.6099999,522.897612003538,610.423886766655,441.744715245516,531.814535984291
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,14,160,65,548,227,19.8438022889128,581.492913402795,34132506.8600017,515.988207285732,524.557213226817,566.900517004081,465.016812483369
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,9,119,220,619,42,21.5100459946459,648.749503341273,23292581.3599997,567.630531672228,498.068044744037,654.961063119583,556.528920464153
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,13,208,72,123,597,21.386235787776,546.369099418955,31992904.3100001,536.906653479576,533.450470494945,424.002945421927,610.767360603551
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,13,195,64,114,627,21.3345522874047,544.358291148932,32020703.0800002,532.643559619925,532.06028818213,425.63681654806,616.857265649884
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,14,203,62,573,162,19.8306405487598,583.997453854613,34103229.6900016,518.663315136071,525.432834837977,569.697900406741,455.014689619211
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,11,171,222,554,53,21.2382012144201,630.446757494624,27778128.0700012,562.080059986606,486.351248658595,617.069602009197,555.036139345601
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,9,108,48,598,246,21.5307532810821,645.13418653201,23344348.5699997,562.587987371814,555.529558931743,650.043799097595,508.324464598849
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,14,175,153,605,67,19.6301313200715,584.127507600421,34078615.1300016,516.73459173742,444.759712493236,578.6531435726,524.651792196744
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,9,126,44,122,708,23.0020241077071,589.433801458794,23325780.0399997,576.036255507459,558.209434970554,463.770378408627,677.20093111336
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,14,173,231,521,75,19.784380264138,577.854097229242,34159320.3400015,515.106001730682,466.190672405133,561.625467252275,526.22658861191
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,14,172,70,622,136,19.7037783764753,587.218829234767,34057944.1200018,517.493217692593,526.168070707304,581.445714890817,439.932806709285
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,3,878,42,30,50,40.7464599162333,1222.5991572644,9307917.94999992,1770.93106108427,197.95386677916,195.861106377352,197.432715759222
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,14,142,69,625,164,19.7327904898143,586.283459204961,34085470.8300018,517.959619738626,526.451228128673,577.896827845219,442.46007428748
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,15,130,75,140,655,20.3103413229127,518.176869781753,36141637.1300031,495.451315739419,518.15590928832,422.277315855439,602.522899116822
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,10,189,599,163,49,22.6600269925691,592.923339510444,25509032.7700003,581.874266005834,618.891721699077,464.977352457971,550.708069837118
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,15,132,91,134,643,20.3939848891962,520.57608275135,36171826.0400033,500.307650856827,518.931891495191,420.499986205396,599.579651442586
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,15,133,70,119,678,20.4898327502415,516.359397712342,36093002.4200034,502.09325858209,519.662345633124,405.358336708403,607.944359076383
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,15,121,678,111,90,20.4494586921299,519.734427895321,36198624.3600032,496.934604704493,606.693445425348,418.830967779119,516.845002091042
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,10,177,48,456,319,21.8212246198262,627.491058248798,25546945.5400003,578.526787254679,555.980147320687,574.989680257899,511.668885166735
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,16,125,94,473,308,19.2798959670035,552.599138391213,38151210.1500041,492.63043675686,512.086964060362,530.424404985154,474.431214197623
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,15,120,675,151,54,20.4917427336114,524.060706832924,36115725.2800032,503.237891618277,598.867359040347,420.871202352365,514.133696989009
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,4,845,58,41,56,39.252619516395,1173.33904405873,11674605.6000001,1669.2697793323,233.863515345068,230.750332895712,232.80402242692
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,12,149,659,122,70,21.4648665341247,552.730105515998,29912588.1200002,530.323550994969,620.771200210472,446.541604145772,536.823694648788
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,11,213,148,592,47,21.2800387644188,641.480209297687,27730186.9200013,573.543175211995,464.977093652809,630.033258141421,552.600622993776
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,17,153,135,91,621,19.7112417113079,505.129060588754,40108125.8200029,490.248714309782,495.638096820851,401.850718791444,569.178140077923
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,16,104,315,490,91,19.2427624320495,556.558196136421,38209778.6700042,496.200538600609,469.10851206409,538.026794546078,507.818464789223
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,16,117,98,528,257,19.227151572313,561.074720202419,38179950.0500042,498.061860937603,508.064120738743,545.81554580208,456.182482521576
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,15,133,83,176,608,20.3848688265043,522.622016109579,36121957.6300034,502.555299943178,518.754507611412,422.714140052634,592.462852392777
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,5,790,77,50,83,38.0639646430043,1134.2003924424,14042360.9700002,1589.38562266341,260.450954273981,257.220337984859,260.698455077746
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,16,123,108,527,242,19.2080550693053,560.998173368511,38097835.1500042,497.955576060335,515.374279655415,545.629077019204,445.873797265047
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,10,206,63,115,616,22.5908267441832,583.672057436147,25554941.4800004,577.485402630599,551.286061788976,450.358975971939,631.462469608486
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,16,109,248,546,97,19.1618399886028,561.72053072898,38122855.450004,499.84346977544,445.267108147335,548.347655232171,513.671936845054
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,18,94,80,600,226,18.0930464035179,533.465528466074,42009226.6300029,469.564525334654,471.882088728722,527.425856365906,432.228339570718
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,17,123,659,77,141,19.9070901208237,505.813178160333,40170336.8800031,492.754461105796,576.600751147652,394.254900671322,496.948097075229
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,11,265,58,51,626,22.6565698357557,580.909251295985,27768907.7200013,573.598885776887,558.74112357383,447.807748988228,641.814421661056
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,6,774,82,66,78,36.5841896497213,1086.41629678188,16400238.5500001,1494.74257934705,288.754739341851,285.605608733148,288.774652577955
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,17,117,126,93,664,19.7882495010771,503.15039450656,40137493.810003,491.541115685786,494.471982184252,393.801009288908,577.729652841055
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,12,140,696,125,39,21.3755023102728,547.941860235043,29858284.1200002,524.730684397883,627.893560026637,442.666820989477,532.806134586004
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,19,80,149,164,607,19.5741158003965,500.033921197295,43951169.650002,486.039133601645,492.037116425056,395.996316121419,567.870453851879
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,13,155,214,573,58,19.989779507185,593.752883750169,32017811.9099999,523.916937174746,462.718424866618,589.378488707613,529.209939251023
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,17,132,134,65,669,19.7389784862211,498.941488078823,40048034.9200027,488.590668938532,496.705383435779,387.286250487947,577.617467137742
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,16,117,75,580,228,19.1795292981366,564.13395886777,38128059.5600042,499.243985784141,509.523198589141,552.711593663771,444.623151962947
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,17,118,678,84,120,19.9097079634816,505.900172136215,40076328.9400027,495.523803055139,572.944004481313,390.404771530925,494.600910932623
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,11,180,48,606,166,21.1762049729768,636.108604637512,27772921.2800014,561.392877643832,551.983323904059,631.103451471012,473.500146981097
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,18,86,97,551,266,18.2807225649036,532.891139551111,42041805.500003,475.123511174378,476.698886691661,515.296498150711,437.192793983248
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,20,84,169,538,209,18.665789951382,544.110219950653,45876636.3999988,491.764522000852,482.546515441617,516.204192867241,434.951519690289
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,7,718,113,67,102,34.9778839836964,1033.9212352639,18740322.8799998,1394.00311464072,317.532342660258,311.766212756146,316.782659942878
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,18,75,88,594,243,18.2022876939599,536.478081993252,41948047.1500027,476.586463006903,472.783305684845,523.745352973519,426.897108334733
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,18,74,216,606,104,18.0602093491991,533.072056582817,42070161.2400032,470.860472325217,427.492196331181,526.723409622842,474.748281720758
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,19,89,158,132,621,19.6531877075673,501.13560269059,43986073.100002,489.28436340222,491.281426189741,393.275891835895,570.425918572145
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,18,89,225,603,83,18.21792469351,538.255071567087,41976570.5400026,481.411174777886,421.300341171498,523.379102824854,474.150981225763
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,21,78,138,113,671,19.57411586535,499.305510502041,47810022.440001,489.454445323508,472.120626548344,389.714410057705,582.096558070443
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,13,159,245,543,53,20.0183897592533,593.155102276157,31962342.6499998,525.025553977626,461.45925275382,585.838562172807,531.735161095748
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,12,125,50,613,212,20.1454516712961,596.926705372945,29903404.8700002,518.570537086955,536.67037266642,601.230411928675,478.02582831795
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,17,130,135,108,627,19.814207568503,503.205474404008,40080252.7900028,494.198196137342,498.321631524428,389.462350400977,570.211051937254
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,14,144,633,139,84,20.7994496151211,535.304303930016,34086121.4400014,513.864927214515,597.557082375395,432.118251577568,524.769268832522
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,8,574,30,365,31,32.4526180730622,975.477238316679,21049146.9799998,1257.71331858841,332.608317595087,385.836598025992,332.665865790512
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,19,85,182,89,644,19.922893716287,499.644698246905,43895197.4600016,497.195764081816,500.52528983618,374.054140944678,575.375115137326
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,22,73,111,453,363,18.6531597648894,533.901665936699,49729042.7600013,486.107654460082,467.454876830241,497.979597131695,467.478191577982
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,20,87,117,544,252,18.6093199039563,543.725599731159,45912578.7899989,489.131596572388,478.155801642376,519.941739018159,439.276552767076
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,19,81,636,150,133,19.7412971628545,501.571974568906,44012702.0500022,489.175152216749,572.215712060143,390.074572574774,491.075373148332
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,18,80,93,598,229,18.2076863946679,534.944374705383,41981179.4600029,475.026130654096,477.003536331651,521.724314309567,427.172688704684
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,19,82,648,125,145,19.9099094772232,506.211101270849,43921858.3800016,499.054736316491,563.802004849703,386.272402820132,496.158696013674
5,8,0.6,8,0,0,10,-1,0.8,0.9,5,1,1,1,1,1,1,12,149,46,149,656,21.2340932550222,545.648056773967,29901382.8400003,522.503776114695,532.846424837521,445.570677043771,627.540682004015
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,20,79,127,610,184,18.6016688138409,550.557477396761,45820332.9699984,494.63578302255,480.514629892091,530.027867906329,419.95722917903
6,8,0.6,8,0,0,10,-1,1,0.9,5,1,1,1,1,1,1,14,181,664,76,79,20.9325296487048,534.447379456325,34026774.6100014,519.509273382654,601.266981470157,419.6876523914,523.968052755789
7,8,0.6,8,0,0,10,-0.6,0.8,0.9,5,1,1,1,1,1,1,13,197,65,117,621,21.3078551906145,540.987527111393,32005793.68,530.567509490245,531.19165206398,419.974937831815,620.65471061396
1,8,0.6,8,0,0,8,-1,0.8,0.9,5,1,1,1,1,1,1,9,461,444,61,34,30.549286152284,874.667789787935,23345049.3099999,1100.10954808469,448.492204000887,366.835545259682,380.465032654737
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,20,75,144,642,139,18.4934937063692,551.81897103744,45845987.5199983,495.916004522001,405.409348674904,535.979545870253,486.824240932841
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,19,91,157,114,638,19.840579610771,500.913657316239,43927265.1100018,495.770154553369,492.771416936198,380.841287908427,576.702790602005
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,20,73,248,545,134,18.5836151972335,542.454947833548,45938151.099999,490.015725929101,432.238168084469,517.488543989899,485.70661199653
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,23,78,614,42,266,19.1057501374393,478.980862366602,51598936.5100018,471.575798094602,555.664178631013,362.792773774513,479.860999499873
9,8,0.6,8,0,0.4,8,-1,0.8,0.9,5,1,1,1,1,1,1,21,76,163,100,661,19.6517232339321,495.937330747602,47846573.6800012,488.699571569182,488.283847011019,380.230594782608,576.780876637193
8,8,0.6,8,0,0,10,-0.6,1,0.9,5,1,1,1,1,1,1,21,71,166,95,668,19.7840067045666,496.643564609975,47753469.7700009,494.798369980296,487.437100163987,371.557657905901,579.343671949816
12,8,0.6,8,0,0.4,8,-0.6,1,0.9,5,1,1,1,1,1,1,15,138,224,549,89,19.3570933364235,571.791279318826,36124956.7400029,504.572566834134,450.613785417135,566.235173976776,517.413773771955
2,8,0.6,8,0,0,8,-1,1,0.9,5,1,1,1,1,1,1,21,75,652,158,115,19.730562107697,504.312677830183,47778599.5600005,494.929305145708,560.963202268515,389.339768780817,487.37976380496
3,8,0.6,8,0,0,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,20,83,116,576,225,18.636368118359,547.241543519154,45852864.1299986,493.180337154044,480.611845089824,522.911467104775,428.895370651358
10,8,0.6,8,0,0.4,8,-1,1,0.9,5,1,1,1,1,1,1,24,71,283,453,193,18.1510183188807,515.508628469907,53464684.6300011,470.81416008073,446.448377218552,477.428442769623,471.057139931095
11,8,0.6,8,0,0.4,8,-0.6,0.8,0.9,5,1,1,1,1,1,1,21,72,636,108,184,19.6829678506062,499.798324470989,47870942.7800013,489.006663401334,567.720833243229,386.31043526491,489.753748090526
