BehaviorSpace results (NetLogo 6.3.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abm_milk_choice_upload.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
experimentCampGrid3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2024 14:46:23:017 +0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,
-25,25,-25,25,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],habit-threshold,memory-lifetime,p-interact,incumbent-initial-habit,social-blindness,cognitive-dissonance-threshold,network-parameter,social-conformity,social-susceptibility,justification,oat-health-mean-initial,oat-env-mean-initial,soy-health-mean-initial,soy-env-mean-initial,almond-health-mean-initial,almond-env-mean-initial,[step],count turtles with [color = red],count turtles with [color = green],count turtles with [color = white],count turtles with [color = yellow],mean-health-impact,mean-env-impact,total-milk,mean-incum,mean-oat,mean-almond,mean-soy
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,10,126,43,796,35,21.0772415469722,672.581507549177,25382475.6400007,603.598176123202,369.715841312812,674.80722627746,549.928756286527
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,10,117,852,1,30,23.4959969299994,570.348735628438,25369041.4900007,599.199703057669,684.36358885947,366.051828372822,548.434879710038
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,12,131,30,803,36,20.3439933162365,643.532303842157,29686074.2700002,572.544169441366,533.227516898716,643.358343342846,359.76997031707
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,10,128,40,802,30,21.0925826154334,672.456949203938,25358097.1100007,603.943372911141,372.548581544753,673.66140199375,547.896643550357
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,7,648,134,89,129,30.3171172730285,882.832833872277,18747334.4099996,1082.54124832764,421.417645424003,419.315240093529,421.459626154825
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,16,122,69,764,45,19.229286572899,601.520295313209,37868587.390004,533.740043347724,523.439725966052,600.270530941065,338.689699745158
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,13,118,847,0,35,22.3889079752164,538.753495356038,31799639.3300001,565.824121642488,654.653202913815,343.73982986425,533.872845579448
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,8,293,57,599,51,24.0316569956914,718.963716492072,21040549.9999995,716.95373344599,492.8064612249,592.493760047329,493.484585281782
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,13,129,30,0,841,22.2963051671339,536.63895748035,31784164.2700001,567.178198585187,534.493866983304,342.317897350983,654.100037080527
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,11,133,830,0,37,23.7464059110106,573.981228687246,27605228.6200017,604.877371981332,691.062131190426,364.431722276734,557.498774551509
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,9,127,670,173,30,23.0732775066714,598.251274637905,23344593.1799997,579.634559213578,666.177352767701,476.567713696116,553.598484322604
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,11,127,50,794,29,21.2108546953602,676.491823511809,27586911.4900017,604.975858075181,375.243708997494,681.719309802093,555.931123125231
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,11,125,844,0,31,23.7620171325466,574.957873135085,27575967.1100017,606.240906753117,691.638466921017,364.816160309269,555.174466016596
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,11,124,840,2,34,23.7078318213721,573.332384306299,27600345.6400017,602.791668202343,691.974011279256,366.199125219665,556.905195298735
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,8,307,55,586,52,23.9671841253738,716.507507994714,21044683.0399995,711.835699019418,494.135662635384,594.229237787715,497.148030557482
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,14,128,34,803,35,19.8710059270329,624.8505561369,33843084.2700019,555.94122434907,532.191930679758,622.82598859783,347.960856373343
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,8,286,45,620,49,23.6358211069951,707.039851913098,21095440.7199995,691.689547129833,498.285496571845,602.427454609212,502.917961689108
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,17,109,59,0,832,20.4938894273684,491.622671978835,39809917.3900022,514.887632689449,505.491068760843,319.397266622176,601.554031927532
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,14,130,42,792,36,19.6677867114754,620.98116857908,33858559.3300019,555.047860816001,349.065987122048,624.037352322086,530.768799739866
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,12,132,35,796,37,20.1582149944766,639.453429544887,29714128.6200002,571.699084869937,358.530486907888,643.37194224864,535.298485973537
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,10,180,252,514,54,21.6208559794799,634.591037007478,25566783.1400003,579.60586260769,491.138230295723,597.52544924511,553.920417851478
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,12,132,42,790,36,20.1746419855583,639.999895397408,29709245.6400002,572.800293373597,358.203650242477,643.023639791562,534.872416592364
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,18,113,106,736,45,18.1642481986423,565.595051070771,41695237.3900025,501.935161463864,498.779057885401,563.178279753323,321.427500897412
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,9,130,671,158,41,23.1226582378184,598.915649083191,23316685.0099997,582.027439256484,666.644757111862,474.203329946827,553.259483684828
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,12,144,38,789,29,20.2239520880514,641.904383884274,29684867.1100002,576.324624036753,357.093839420455,642.365980549554,533.11555599324
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,15,119,34,0,847,21.5506566421455,516.285091757238,35873434.2700034,544.83779139193,527.843570779425,328.982602389861,628.686035438785
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,12,113,857,1,29,22.4864388824829,543.884397996963,29695811.4900002,570.078491148364,655.285331966957,350.152404916113,533.383771968567
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,9,133,664,171,32,23.0410047233054,599.652429663114,23321989.4699997,579.306642334091,661.39647960601,481.404220949118,555.19908711078
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,15,108,854,0,38,21.5800385473423,516.56469010747,35888909.3300034,540.496201670379,630.64498584732,331.408151459997,527.800661022303
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,19,96,93,0,811,20.5711440003253,494.517378742065,43647957.3900013,516.211105209149,508.766657481447,324.303860696444,603.438376612961
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,16,136,56,773,35,19.2815681207177,603.229888478768,37869574.270004,537.048471655008,525.501959517969,599.240567187903,334.34900163912
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,9,135,666,167,32,22.9984427634417,594.640958123379,23371879.6699997,573.607789561095,666.884667010901,476.693538266203,559.252955161801
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,10,177,254,516,53,21.6929267532539,636.138750833745,25539436.9000003,583.394955909685,492.789451551516,595.144606446221,551.422876092578
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,13,110,852,0,38,22.3418702925253,537.380861516456,31807335.6400001,562.896548792534,654.299553752689,344.972056504337,535.921840950439
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,13,125,839,0,36,22.3713787793252,537.798696850424,31812218.6200001,564.44076988947,653.393538323179,343.494966794428,536.760724992924
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,20,106,137,712,45,18.5253960913725,575.267632857875,45568617.3899977,511.451182491888,507.404565603454,570.879120946502,330.925130958158
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,13,104,867,0,29,22.344371716904,537.460928781589,31782957.1100001,563.020412539213,654.992130633488,344.943682391323,535.133774435978
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,13,104,50,816,30,20.0110126512461,635.816861778801,31793901.4900001,566.964857369306,352.972110215111,642.460372109998,535.692660305586
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,16,119,42,775,64,19.0618343394364,598.620966958518,37885049.330004,535.312107704304,335.220284317323,600.223335005266,525.384272973108
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,11,176,665,93,66,22.6746291784788,583.307853892777,27790356.4400012,570.856454034707,645.535217694065,454.375191666635,552.806436604594
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,14,124,39,797,40,19.6883475593014,620.895672211818,33866255.6400019,555.884959640221,347.305148192092,622.403152030505,533.326740137183
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,17,112,56,0,832,20.5170923869438,491.434326618992,39810904.2700022,515.413854899361,509.702101636871,317.661404054961,598.552639408809
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,10,196,253,498,53,21.7414831336626,636.684526542991,25544536.7400003,585.929995380199,490.607218666869,592.370312135262,553.639743817672
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,14,137,38,789,36,19.7478352007648,623.309014493863,33841877.1100019,560.338628379986,344.00401537482,621.704426221403,532.872930023792
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,17,102,834,0,64,20.5993931416471,492.863724707317,39826379.3300022,514.80198617581,599.383455778873,317.579447773901,509.565110271417
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,21,84,131,0,785,20.3437945944752,490.240725926195,47502637.390001,510.5147351781,502.608546941582,323.9522156831,596.944502197219
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,10,166,245,528,61,21.5704325833622,632.971521615133,25593091.0900003,576.749598245393,489.499393282581,598.071849587208,556.890578884818
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,14,123,841,2,34,21.9779931800572,528.084785995162,33852821.4900019,555.392015956356,636.270199194981,335.676175224346,531.581609624318
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,11,188,655,94,63,22.7620832707633,584.000896474396,27763013.9400012,574.765518095745,646.973672248044,449.351208104203,552.486641552008
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,15,113,843,1,43,21.597831708754,516.319437569896,35896605.6400034,541.083341185187,629.122537421045,329.739180582063,530.404940811705
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,22,88,174,693,45,18.4374605664822,571.641335066591,49413747.3900004,508.633272981975,501.742462091481,566.484920625001,334.249344301543
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,18,125,97,743,35,18.2164312375515,567.467462415557,41696224.2700025,505.402290865499,500.263715964913,562.374608523558,317.27938464603
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,18,110,42,723,125,17.9967647518297,562.344836557231,41711699.3300025,502.780254633418,318.551369646475,562.927132578754,501.061243141353
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,14,127,35,798,40,19.6672295900775,619.787350214894,33871138.6200019,554.149901670147,347.622667033719,622.243114095448,534.904317200686
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,15,101,860,0,39,21.5777404409124,516.238970991867,35872227.1100034,540.169084275166,630.212047405654,331.067100295774,528.901768023406
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,23,81,154,0,765,19.4792169180869,471.174248505585,51266067.3900007,490.284826265984,477.362028204468,312.9154073679,571.757738161648
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,11,180,654,106,60,22.7068901382424,582.478205714499,27816324.9400012,571.536156347238,646.209716228526,450.737201500027,554.750775924208
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,19,96,777,0,127,20.6497101394849,497.551211785798,43664419.3300013,516.632939494305,600.333969117364,326.944577579776,508.808513808558
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,24,85,168,702,45,17.8927861686119,554.017248353179,53122217.3899992,492.621405610342,484.939656921067,549.347394463369,329.241543005222
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,12,140,271,549,40,20.4785487017046,602.095330715519,29933821.3100003,535.42789073847,488.820142794611,588.364711527159,530.85212493976
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,16,109,39,780,72,19.0401460565232,596.95332383788,37892745.6400039,533.096752937145,335.714257097692,599.277998393917,528.050991571245
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,16,129,38,761,72,19.1099391190994,599.854899797452,37868367.110004,538.312016554802,333.030076982014,598.609596156442,526.188310306743
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,19,104,100,0,796,20.6007564039469,495.206733948596,43648944.2700013,517.752333158125,511.897295020378,323.383031732733,599.687340088765
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,15,100,49,812,39,19.3053403317917,608.463289123645,35883171.4900034,540.707528169332,344.158491654614,615.830860866321,529.653119309733
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,15,116,839,0,45,21.6056897655959,516.678034458299,35901488.6200034,541.756498217073,627.73463039929,329.668477375049,531.190394008587
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,12,134,265,556,45,20.5354397074646,602.911628551088,29905356.4500003,538.815501651596,486.665924723898,584.938259818578,531.922823805928
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,25,76,153,0,771,19.0625603692144,459.304632387936,54935077.3899986,478.132184478091,470.318582626936,303.765230232526,560.644002662446
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,11,178,677,91,54,22.7101775564415,583.385115921763,27768997.4300012,571.948770400014,646.723686238482,452.509380713889,553.278852647613
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,26,78,175,702,45,17.0200609028076,526.44311039853,56701687.389998,467.693138835972,463.490393037866,522.331470728264,313.094997397898
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,17,113,814,1,72,20.6233001932967,493.258492975649,39834075.6400022,516.149506639467,597.726149617302,316.429934661959,511.024409081271
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,17,113,828,0,59,20.5765821396168,493.151724734517,39809697.1100022,514.18961173406,598.432457055424,319.565038568781,509.142892641734
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,12,124,255,578,43,20.4587746843754,602.402052706435,29957201.2300003,536.23933060155,480.40938408357,588.536616789768,535.690958525112
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,20,90,41,690,179,18.3427565067479,571.292934272869,45585079.3299977,510.730086482892,334.194926935532,570.887077780741,504.847908800835
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,16,127,35,773,65,19.048683306229,596.98981573995,37897628.6200039,533.506636435318,334.899885980155,598.703264772907,529.030212811622
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,13,160,632,144,64,21.4172385858596,550.926166020749,32043910.0700002,535.925407923461,608.465280729283,434.138153982089,531.559917365169
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,13,184,613,130,73,21.5427998489372,552.598893806397,32014845.3800001,542.310677014071,610.071991110181,427.60319762226,529.503064253489
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,27,76,152,0,772,19.0567419290659,458.846119212067,58513917.3899947,477.760871528391,470.107849407556,303.156750030106,561.204529033948
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,20,105,150,710,35,18.5558427075842,576.463720424225,45569604.2699977,513.602777099583,507.450075497154,570.53192431537,329.075223087893
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,16,114,828,0,58,21.2612635558552,508.028941127368,37879311.4900039,533.567764859795,614.93431528528,322.738814658202,524.899105196722
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,18,107,39,735,119,17.9633289534937,560.446673743873,41719395.6400025,499.836776065341,320.519421547203,562.518365271851,502.445437115605
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,18,109,38,732,121,17.9900110209079,561.377262545288,41695017.1100025,501.752165771014,318.329803697965,561.950991116176,503.287039414844
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,17,112,804,0,84,20.5700909108735,491.345886730932,39838958.6200022,512.571691256638,596.927622077062,317.272671077119,514.558015589183
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,12,132,273,556,39,20.4761324053328,602.967111666666,29912620.6100003,536.266018170412,483.641565169688,589.707548007467,534.008048652434
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,14,124,216,579,81,19.7997445835453,584.236165561186,34114189.9500016,521.035556405169,455.488658696609,570.206478345494,523.549186552728
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,17,102,49,788,61,18.4514414918135,578.610492755708,39820641.4900022,514.085861737177,330.469560132819,584.683467271795,512.09111085821
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,14,138,177,602,83,19.7273452419789,586.765438823833,34082934.7300017,521.434981898653,446.915293693929,577.562802342495,522.176272064924
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,21,91,140,0,769,20.3828875664814,492.920047779392,47503624.270001,514.279411053347,501.122321804917,325.146728431,593.471538710736
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,19,96,771,0,133,20.6780485266451,497.620876959416,43647737.1100013,517.87973297042,598.934482687722,325.011783522588,510.894000819271
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,21,81,755,0,164,20.4417482286943,495.38815140147,47519099.330001,513.445271726838,593.206185507379,328.343784180272,499.024758585511
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,28,69,199,685,47,16.2672368524416,502.280598069165,60203297.3899974,445.904118552579,444.645960920181,498.457521380299,300.372399146941
1,8,5,0,8,0,0,0,-1,0.6,0.9,1,1,1,1,1,1,0,1000,0,0,0,29650,6488.07,2300000,2000,100,100,100
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,19,98,779,1,122,20.6647886573149,496.603985889939,43672115.6400013,516.586991902966,598.166271565172,324.395501284109,513.571235247754
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,29,74,148,0,778,17.2347145671525,416.127788354361,61843347.3899944,432.813473327293,421.992487867194,276.321867709931,508.922171095582
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,13,164,621,142,73,21.4569317912271,550.082962014093,32064435.0200001,537.830361546649,607.443461532776,428.596670058874,533.3632968617
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,22,91,175,699,35,18.4658319577854,573.14428200159,49414734.2700004,511.001340289223,500.850511921662,566.702282556596,332.555865232517
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,20,87,38,698,177,18.356501171066,571.660485447044,45568397.1099977,511.597876075836,333.593603457858,570.449260196812,505.019260269495
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,22,86,41,666,207,18.2733080620328,568.017185685761,49430209.3300004,508.476784061879,336.483932311574,566.036294726176,500.112988900371
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,18,117,35,725,123,17.9688927800803,560.455983019289,41724278.6200025,500.031112554062,321.088560453982,562.165749082351,502.034577909606
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,30,72,175,707,46,16.0252765641823,494.321444123867,63508587.3899965,438.442404946949,439.909429586711,490.900589959248,295.987575507092
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,18,101,776,0,123,20.0050596702101,477.565163039678,41705961.4900025,499.315611046542,577.936977612071,306.648607286724,501.418804054664
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,20,92,39,683,186,18.3365458562986,570.073811410131,45592775.6399977,509.640910235717,331.832766042525,569.414106115471,509.772217606286
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,23,83,153,0,764,19.5154738559944,472.807639208662,51267054.2700007,492.965035979526,478.305113399391,312.848103591262,568.20174702982
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,13,169,610,152,69,21.4166226227204,553.06713339235,32023020.2400001,537.806264794265,603.164599055529,437.31720838008,532.111557770126
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,31,68,171,0,761,17.0072562351418,407.9779526757,65126157.3899968,424.982766114887,421.301449266339,268.483024802581,502.802759816193
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,15,118,640,170,72,20.6666111696755,530.714282606737,36121882.6100032,515.281334326559,590.504953551565,419.162024303045,513.999567818831
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,15,137,632,156,75,20.6524999785467,531.301858956754,36153902.0000033,514.957959154359,590.17522117489,421.403587376408,513.175282294343
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,23,78,759,0,163,19.528038973504,474.411590676845,51282529.3300007,489.744751898499,568.149435792944,317.90746242421,476.518349884347
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,21,81,750,0,169,20.4670025818018,495.468879769564,47502417.110001,514.566608886048,592.043580837019,326.65241636484,500.757393912092
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,19,97,49,738,116,18.585455824721,580.502106584622,43658681.4900013,516.409719373715,341.393225958313,584.431964727945,510.485089940028
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,24,78,173,714,35,17.9221285956908,556.084011568434,53123204.2699992,495.375941111613,485.905284827406,550.409131941085,324.459642119897
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,32,69,156,728,47,15.6598400691108,483.042205913276,66753407.3899968,428.669487889774,425.830107517799,479.527625853434,293.222778738994
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,19,92,775,0,133,20.6180165673167,495.626253280857,43676998.6200013,513.993776862464,597.676632033561,326.191309132704,514.85828197127
1,8,5,0,8,0,0,0,-1,0.6,0.9,1,1,1,1,1,1,1,978,6,9,7,43.1799209976168,1304.92819917789,4612603.5,2000,100,100,100
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,24,73,41,670,216,17.721742921622,550.036836777208,53138679.3299992,491.535311892598,326.394758761459,549.115841677602,489.104087668342
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,21,85,736,0,179,20.4246882416713,495.018118334928,47526795.640001,512.585578613291,591.285696473247,328.909996682099,501.238728231363
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,16,118,265,528,89,19.3843607362214,564.668794871457,38132731.0700041,509.274727046733,452.72643955198,539.389262134019,509.45803126727
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,14,133,183,614,70,19.7526178884122,588.013680476059,34092290.2300016,523.112823926615,445.405351694431,578.20201347546,522.549800903494
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,20,85,739,0,176,20.3001194048309,487.436482838693,45579341.4899977,506.32057868064,587.898818403238,319.31813377438,507.122469141743
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,33,72,161,0,767,16.9882488940443,405.232423817156,68367277.3899999,423.134808277054,424.030263259163,263.927696688077,502.777231775705
8,8,5,0,8,0,0,2,-0.6,1,0.9,1,1,1,1,1,1,14,128,170,607,95,19.6944429238642,587.071644567354,34131382.8900016,521.079613865874,441.41368132511,579.512671102462,524.941903706555
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,25,78,150,0,772,19.1269343950927,462.10840299465,54936064.2699986,482.939795023804,469.727261608684,303.412885975056,556.780057392456
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,22,81,38,674,207,18.2845251557589,568.008739479783,49413527.1100004,508.91534272382,336.39905183156,565.236193068906,500.559412375714
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,25,78,752,0,170,19.1273175864174,464.115582887149,54951539.3299986,479.726732422192,556.647480506397,309.80820222536,466.677584846053
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,34,69,150,735,46,15.1359988727507,465.97162289707,69942127.389994,412.756182377158,414.389662899594,463.288737293132,284.415417430115
4,8,5,0,8,0,0,0,-0.6,1,0.9,1,1,1,1,1,1,20,91,35,675,199,18.3363033139809,570.36652093603,45597658.6199977,509.888117023207,331.433017117825,569.850746348374,509.488119510595
12,8,5,0,8,0,0.4,0,-0.6,1,0.9,1,1,1,1,1,1,22,85,39,681,195,18.2694793424343,567.047565272924,49437905.6400004,507.447981771089,338.310727873124,564.933592637574,500.417697718213
7,8,5,0,8,0,0,2,-0.6,0.6,0.9,1,1,1,1,1,1,17,119,636,133,112,19.9132781698041,508.756420906492,40091808.090003,496.297338794869,568.664181257007,397.123939398025,496.991560550098
10,8,5,0,8,0,0.4,0,-1,1,0.9,1,1,1,1,1,1,35,68,143,0,789,16.3725924907345,389.101012689087,71497767.3899946,406.496217934864,409.726701342798,252.386434823076,487.030645899261
2,8,5,0,8,0,0,0,-1,1,0.9,1,1,1,1,1,1,26,75,176,714,35,17.0463493902406,528.661488067095,56702674.269998,470.448344411257,464.470981001727,523.832866872498,307.857807714519
5,8,5,0,8,0,0,2,-1,0.6,0.9,1,1,1,1,1,1,16,107,263,551,79,19.2410866565558,563.085842913066,38164706.2300042,502.408948183606,452.454344694687,547.016836360824,508.924100760881
6,8,5,0,8,0,0,2,-1,1,0.9,1,1,1,1,1,1,15,127,615,187,71,20.6048032042859,532.874525553934,36132189.7200031,514.635136787045,583.810381483802,426.922839347068,514.531132382085
9,8,5,0,8,0,0.4,0,-1,0.6,0.9,1,1,1,1,1,1,26,68,41,669,222,16.8510159373645,522.19063912603,56718149.329998,466.033967805814,312.739046596562,521.863527243952,465.973458353672
3,8,5,0,8,0,0,0,-0.6,0.6,0.9,1,1,1,1,1,1,23,76,744,0,180,19.557856600146,474.602877145761,51265847.1100007,491.087296873566,567.824469139452,316.094675478545,477.313558508436
11,8,5,0,8,0,0.4,0,-0.6,0.6,0.9,1,1,1,1,1,1,21,90,49,701,160,18.4367150625071,574.303785258926,47513361.490001,511.706649821389,345.209277655211,576.120094689451,500.983977833949
